subject_id,label_name,label_code,channel,n_epochs,mean_uv,std_uv,median_p2p_uv,mean_p2p_uv,max_p2p_uv,mean_rms_uv,max_abs_uv,flat_epochs_p2p_lt_1,high_epochs_p2p_gt_200,high_epochs_p2p_gt_300,high_epochs_p2p_gt_500,high_epochs_p2p_gt_1000,pct_high_epochs_p2p_gt_300
1,moderate,1,16,299,0.011246470734477043,6.113458633422852,21.347625732421875,24.495447158813477,141.56524658203125,4.844058513641357,72.3818130493164,0,0,0,0,0,0.0
1,moderate,1,17,299,-0.0018536834977567196,4.3667731285095215,22.072227478027344,22.399850845336914,46.67502212524414,4.274135589599609,24.631078720092773,0,0,0,0,0,0.0
1,moderate,1,18,299,0.003454067977145314,4.699635028839111,20.723133087158203,22.452266693115234,80.98011016845703,4.285567760467529,42.28864288330078,0,0,0,0,0,0.0
1,moderate,1,19,299,-0.020888524129986763,8.521871566772461,56.553977966308594,58.60947799682617,119.96870422363281,8.21733283996582,72.74189758300781,0,0,0,0,0,0.0
1,moderate,1,20,299,-0.00033287936821579933,7.5798420906066895,41.663543701171875,44.00336837768555,108.6351547241211,7.220231056213379,58.548187255859375,0,0,0,0,0,0.0
1,moderate,1,21,299,0.012880115769803524,8.055625915527344,24.508953094482422,29.15705680847168,208.1456756591797,5.666000843048096,108.11636352539062,0,2,0,0,0,0.0
1,moderate,1,22,299,0.007132924161851406,4.45226526260376,20.370922088623047,21.692808151245117,68.53262329101562,4.168796539306641,34.45869827270508,0,0,0,0,0,0.0
1,moderate,1,23,299,0.0020143515430390835,4.639971733093262,20.5538387298584,22.106964111328125,81.328857421875,4.2147603034973145,42.628623962402344,0,0,0,0,0,0.0
10,low,0,0,299,0.005819791927933693,55.03800964355469,21.066936492919922,109.17112731933594,10326.080078125,10.738489151000977,9041.3154296875,0,4,4,4,4,1.3377926421404682
10,low,0,1,299,0.011226850561797619,55.206031799316406,21.83477783203125,112.06442260742188,10324.8603515625,11.372648239135742,9043.91015625,0,4,4,4,4,1.3377926421404682
10,low,0,2,299,0.008046534843742847,54.773826599121094,18.735145568847656,99.4874267578125,10325.6181640625,8.892194747924805,9047.115234375,0,4,4,4,4,1.3377926421404682
